Item_ID,Client_ID,Company_Name,Billing_Email,Address,Description,Quantity,Rate,Status
LINE-10570,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Big Data Warehouse Schema Warehousing,8,185,Unbilled
LINE-10571,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Legacy Software Refactoring & Debt Remediation,54,155,Unbilled
LINE-10572,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Cloud Infrastructure Architecture Review,18,175,Unbilled
LINE-10573,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Full-Stack Application Load Balancing Deployment,48,225,Billed
LINE-10574,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",Corporate System Administration Workshop,42,100,Unbilled
LINE-10575,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Cloud Infrastructure Architecture Review,57,160,Unbilled
LINE-10576,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Database Optimization & Performance Tuning,3,175,Unbilled
LINE-10577,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",Full-Stack Application Load Balancing Deployment,40,250,Unbilled
LINE-10578,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Big Data Warehouse Schema Warehousing,8,185,Unbilled
LINE-10579,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Enterprise Cybersecurity Penetration Audit,59,275,Unbilled
LINE-10580,C-002,Stark Industries,pepper@stark.com,"10880 Malibu Point, California",IT Infrastructure Disaster Recovery Simulation,45,230,Unbilled
LINE-10581,C-002,Stark Industries,pepper@stark.com,"10880 Malibu Point, California",Predictive ML Model Compliance Validation,38,250,Billed
LINE-10582,C-002,Stark Industries,pepper@stark.com,"10880 Malibu Point, California",Microservices Network Mesh Configuration,24,265,Unbilled
LINE-10583,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Microservices Network Mesh Configuration,49,195,Billed
LINE-10584,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",DevOps CI/CD Automation Architecture Engineering,57,180,Unbilled
LINE-10585,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Database Optimization & Performance Tuning,16,190,Unbilled
LINE-10586,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Full-Stack Application Load Balancing Deployment,3,180,Unbilled
LINE-10587,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Legacy Software Refactoring & Debt Remediation,4,180,Unbilled
LINE-10588,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Database Optimization & Performance Tuning,58,165,Unbilled
LINE-10589,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Blockchain Ledger Reconciliation Compliance Consulting,13,325,Unbilled
LINE-10590,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Corporate System Administration Workshop,20,115,Unbilled
LINE-10591,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",UI/UX Design Framework Component Library,10,110,Billed
LINE-10592,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Automated ETL Pipeline Monitoring Setup,14,175,Billed
LINE-10593,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",UI/UX Design Framework Component Library,19,120,Unbilled
LINE-10594,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Automated ETL Pipeline Monitoring Setup,29,150,Unbilled
LINE-10595,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Automated ETL Pipeline Monitoring Setup,35,150,Billed
LINE-10596,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Microservices Network Mesh Configuration,53,205,Unbilled
LINE-10597,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Cloud Infrastructure Architecture Review,53,175,Unbilled
LINE-10598,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",DevOps CI/CD Automation Architecture Engineering,35,180,Unbilled
LINE-10599,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Enterprise Cybersecurity Penetration Audit,7,225,Unbilled
LINE-10600,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Corporate System Administration Workshop,59,115,Unbilled
LINE-10601,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Full-Stack Application Load Balancing Deployment,21,180,Unbilled
LINE-10602,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Database Optimization & Performance Tuning,37,155,Unbilled
LINE-10603,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",IT Infrastructure Disaster Recovery Simulation,59,220,Unbilled
LINE-10604,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Big Data Warehouse Schema Warehousing,4,210,Unbilled
LINE-10605,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Automated ETL Pipeline Monitoring Setup,41,140,Unbilled
LINE-10606,C-002,Stark Industries,pepper@stark.com,"10880 Malibu Point, California",UI/UX Design Framework Component Library,11,110,Unbilled
LINE-10607,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",DevOps CI/CD Automation Architecture Engineering,8,190,Unbilled
LINE-10608,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Big Data Warehouse Schema Warehousing,27,185,Unbilled
LINE-10609,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,UI/UX Design Framework Component Library,3,135,Unbilled
LINE-10610,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Enterprise Cybersecurity Penetration Audit,57,250,Unbilled
LINE-10611,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Predictive ML Model Compliance Validation,5,250,Unbilled
LINE-10612,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Blockchain Ledger Reconciliation Compliance Consulting,18,290,Unbilled
LINE-10613,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Predictive ML Model Compliance Validation,3,260,Unbilled
LINE-10614,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",Legacy Software Refactoring & Debt Remediation,46,140,Unbilled
LINE-10615,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Cloud Infrastructure Architecture Review,57,140,Unbilled
LINE-10616,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Full-Stack Application Load Balancing Deployment,23,215,Billed
LINE-10617,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Enterprise Cybersecurity Penetration Audit,20,205,Billed
LINE-10618,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Cloud Infrastructure Architecture Review,5,150,Unbilled
LINE-10619,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",Legacy Software Refactoring & Debt Remediation,50,120,Unbilled
LINE-10620,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Automated ETL Pipeline Monitoring Setup,38,210,Unbilled
LINE-10621,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",IT Infrastructure Disaster Recovery Simulation,28,290,Unbilled
LINE-10622,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",Cloud Infrastructure Architecture Review,54,165,Billed
LINE-10623,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",UI/UX Design Framework Component Library,8,135,Unbilled
LINE-10624,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Cloud Infrastructure Architecture Review,8,150,Billed
LINE-10625,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Cloud Infrastructure Architecture Review,9,140,Unbilled
LINE-10626,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Database Optimization & Performance Tuning,20,225,Unbilled
LINE-10627,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",Enterprise Cybersecurity Penetration Audit,7,275,Unbilled
LINE-10628,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Automated ETL Pipeline Monitoring Setup,60,210,Unbilled
LINE-10629,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Enterprise Cybersecurity Penetration Audit,53,205,Unbilled
LINE-10630,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",IT Infrastructure Disaster Recovery Simulation,25,240,Unbilled
LINE-10631,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Big Data Warehouse Schema Warehousing,9,210,Unbilled
LINE-10632,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",UI/UX Design Framework Component Library,50,110,Unbilled
LINE-10633,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Predictive ML Model Compliance Validation,31,285,Unbilled
LINE-10634,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Cloud Infrastructure Architecture Review,23,200,Unbilled
LINE-10635,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Big Data Warehouse Schema Warehousing,39,175,Unbilled
LINE-10636,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",Big Data Warehouse Schema Warehousing,52,200,Unbilled
LINE-10637,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Blockchain Ledger Reconciliation Compliance Consulting,24,325,Billed
LINE-10638,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",Microservices Network Mesh Configuration,26,230,Unbilled
LINE-10639,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Microservices Network Mesh Configuration,34,205,Unbilled
LINE-10640,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Database Optimization & Performance Tuning,19,190,Unbilled
LINE-10641,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",IT Infrastructure Disaster Recovery Simulation,27,250,Unbilled
LINE-10642,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",Cloud Infrastructure Architecture Review,21,150,Unbilled
LINE-10643,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Custom RESTful API Gateway Integration,44,150,Unbilled
LINE-10644,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Cloud Infrastructure Architecture Review,59,175,Unbilled
LINE-10645,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Corporate System Administration Workshop,58,70,Unbilled
LINE-10646,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",Blockchain Ledger Reconciliation Compliance Consulting,41,350,Unbilled
LINE-10647,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Enterprise Cybersecurity Penetration Audit,55,240,Unbilled
LINE-10648,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Custom RESTful API Gateway Integration,38,140,Unbilled
LINE-10649,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",Predictive ML Model Compliance Validation,25,240,Unbilled
LINE-10650,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",IT Infrastructure Disaster Recovery Simulation,20,240,Billed
LINE-10651,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",UI/UX Design Framework Component Library,37,120,Unbilled
LINE-10652,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Corporate System Administration Workshop,43,100,Billed
LINE-10653,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",Automated ETL Pipeline Monitoring Setup,14,150,Unbilled
LINE-10654,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Blockchain Ledger Reconciliation Compliance Consulting,48,300,Unbilled
LINE-10655,C-002,Stark Industries,pepper@stark.com,"10880 Malibu Point, California",Corporate System Administration Workshop,2,105,Unbilled
LINE-10656,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",UI/UX Design Framework Component Library,21,160,Billed
LINE-10657,C-011,Gekko & Co,gordon@gekkoco.com,"40 Wall Street, New York",Cloud Infrastructure Architecture Review,45,200,Unbilled
LINE-10658,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Blockchain Ledger Reconciliation Compliance Consulting,21,325,Unbilled
LINE-10659,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Corporate System Administration Workshop,5,90,Unbilled
LINE-10660,C-005,Tyrell Corporation,payables@tyrell.io,"Top Floor, Tyrell Pyramid, Los Angeles",IT Infrastructure Disaster Recovery Simulation,29,240,Unbilled
LINE-10661,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Big Data Warehouse Schema Warehousing,15,185,Unbilled
LINE-10662,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Predictive ML Model Compliance Validation,12,285,Unbilled
LINE-10663,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Corporate System Administration Workshop,27,115,Unbilled
LINE-10664,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",DevOps CI/CD Automation Architecture Engineering,7,180,Unbilled
LINE-10665,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Database Optimization & Performance Tuning,33,190,Unbilled
LINE-10666,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Automated ETL Pipeline Monitoring Setup,60,210,Unbilled
LINE-10667,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Automated ETL Pipeline Monitoring Setup,60,210,Unbilled
LINE-10668,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Database Optimization & Performance Tuning,45,190,Unbilled
LINE-10669,C-013,Virtucon Industries,numbertwo@virtucon.com,"Dr. Evil Volcano Lair, Pacific Ocean",Blockchain Ledger Reconciliation Compliance Consulting,55,315,Unbilled
LINE-10670,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Microservices Network Mesh Configuration,48,215,Unbilled
LINE-10671,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Legacy Software Refactoring & Debt Remediation,48,180,Billed
LINE-10672,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",DevOps CI/CD Automation Architecture Engineering,56,170,Unbilled
LINE-10673,C-014,Reynholm Industries,douglas@reynholm.co.uk,"100 Reynholm Towers, London",Cloud Infrastructure Architecture Review,47,150,Unbilled
LINE-10674,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",IT Infrastructure Disaster Recovery Simulation,38,255,Billed
LINE-10675,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,UI/UX Design Framework Component Library,42,135,Unbilled
LINE-10676,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Cloud Infrastructure Architecture Review,60,150,Billed
LINE-10677,C-008,Umbrella Corp,redqueen@umbrella.com,Raccoon City Underground Facility,Microservices Network Mesh Configuration,23,240,Billed
LINE-10678,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Full-Stack Application Load Balancing Deployment,13,210,Unbilled
LINE-10679,C-004,Oscorp Industries,billing@oscorp.com,"900 Avenue of the Americas, New York",Custom RESTful API Gateway Integration,18,150,Unbilled
LINE-10680,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",IT Infrastructure Disaster Recovery Simulation,10,255,Unbilled
LINE-10681,C-012,Soylent Corp,green@soylent.com,"Unit 4B Industrial District, New York",Microservices Network Mesh Configuration,17,195,Unbilled
LINE-10682,C-006,Cyberdyne Systems,finance@cyberdyne.com,"18111 Von Karman Avenue, Irvine",Enterprise Cybersecurity Penetration Audit,18,250,Unbilled
LINE-10683,C-001,Wayne Enterprises,bruce@wayne.corp,"1007 Mountain Drive, Gotham",Big Data Warehouse Schema Warehousing,35,235,Unbilled
LINE-10684,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Cloud Infrastructure Architecture Review,47,160,Unbilled
LINE-10685,C-015,Avery Sterling Finance,accounts@sterling.com,"550 Park Avenue, New York",Blockchain Ledger Reconciliation Compliance Consulting,21,325,Unbilled
LINE-10686,C-009,Hooli Inc,gavin@hooli.xyz,"100 Hooli Way, Mountain View",Database Optimization & Performance Tuning,30,225,Unbilled
LINE-10687,C-002,Stark Industries,pepper@stark.com,"10880 Malibu Point, California",UI/UX Design Framework Component Library,21,135,Unbilled
LINE-10688,C-002,Stark Industries,pepper@stark.com,"10880 Malibu Point, California",Big Data Warehouse Schema Warehousing,31,175,Unbilled
LINE-10689,C-003,Acme Corporation,accounting@acme.com,"123 Industrial Way, Chicago",Full-Stack Application Load Balancing Deployment,59,250,Billed
LINE-10690,C-010,Massive Dynamic,billing@massivedynamic.com,"655 Madison Avenue, New York",Cloud Infrastructure Architecture Review,43,165,Unbilled
LINE-10691,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",IT Infrastructure Disaster Recovery Simulation,5,230,Unbilled
LINE-10692,C-007,Initech LLC,lumbergh@initech.com,"4120 Freemont Ave, Austin",Custom RESTful API Gateway Integration,20,165,Unbilled
